domain_id,n_molecules,n_actives,fraction_active,shift_type,internal_split
28940,1,1,1.0,scaffold,iid_test
28944,2,2,1.0,scaffold,iid_test
28945,3,3,1.0,scaffold,iid_test
28947,1,1,1.0,scaffold,iid_test
28953,1,1,1.0,scaffold,iid_test
28955,1,1,1.0,scaffold,iid_test
28956,1,1,1.0,scaffold,iid_test
28957,1,1,1.0,scaffold,iid_test
28958,1,1,1.0,scaffold,iid_test
28959,1,1,1.0,scaffold,iid_test
28967,7,7,1.0,scaffold,iid_test
28993,1,1,1.0,scaffold,iid_test
29106,3,3,1.0,scaffold,iid_test
29109,1,1,1.0,scaffold,iid_test
29112,1,1,1.0,scaffold,iid_test
29132,1,1,1.0,scaffold,iid_test
29134,1,0,0.0,scaffold,iid_test
29147,21,21,1.0,scaffold,iid_test
29151,3,3,1.0,scaffold,iid_test
29153,4,4,1.0,scaffold,iid_test
29161,1,1,1.0,scaffold,iid_test
29163,4,4,1.0,scaffold,iid_test
29165,1,1,1.0,scaffold,iid_test
29172,2,2,1.0,scaffold,iid_test
29177,1,1,1.0,scaffold,iid_test
29178,1,1,1.0,scaffold,iid_test
29179,1,1,1.0,scaffold,iid_test
29181,1,1,1.0,scaffold,iid_test
29201,1,1,1.0,scaffold,iid_test
29203,7,7,1.0,scaffold,iid_test
29211,1,1,1.0,scaffold,iid_test
29217,1,1,1.0,scaffold,iid_test
29219,1,1,1.0,scaffold,iid_test
29224,1,1,1.0,scaffold,iid_test
29225,1,1,1.0,scaffold,iid_test
29227,1,1,1.0,scaffold,iid_test
29236,1,1,1.0,scaffold,iid_test
29268,1,1,1.0,scaffold,iid_test
29271,1,1,1.0,scaffold,iid_test
29283,1,1,1.0,scaffold,iid_test
29284,1,1,1.0,scaffold,iid_test
29288,1,1,1.0,scaffold,iid_test
29315,1,1,1.0,scaffold,iid_test
29316,1,1,1.0,scaffold,iid_test
29321,2,2,1.0,scaffold,iid_test
29323,1,1,1.0,scaffold,iid_test
29326,1,1,1.0,scaffold,iid_test
29331,1,1,1.0,scaffold,iid_test
29340,1,1,1.0,scaffold,iid_test
29343,1,1,1.0,scaffold,iid_test
29346,1,1,1.0,scaffold,iid_test
29348,2,2,1.0,scaffold,iid_test
29369,1,1,1.0,scaffold,iid_test
29376,1,1,1.0,scaffold,iid_test
29448,1,1,1.0,scaffold,iid_test
29467,2,2,1.0,scaffold,iid_test
29470,1,1,1.0,scaffold,iid_test
29473,1,1,1.0,scaffold,iid_test
29476,1,1,1.0,scaffold,iid_test
29480,1,1,1.0,scaffold,iid_test
29481,1,1,1.0,scaffold,iid_test
29484,1,1,1.0,scaffold,iid_test
29486,1,1,1.0,scaffold,iid_test
29493,1,1,1.0,scaffold,iid_test
29494,1,1,1.0,scaffold,iid_test
29498,1,1,1.0,scaffold,iid_test
29515,1,1,1.0,scaffold,iid_test
29522,3,3,1.0,scaffold,iid_test
29523,2,2,1.0,scaffold,iid_test
29528,11,11,1.0,scaffold,iid_test
29535,1,1,1.0,scaffold,iid_test
29578,1,1,1.0,scaffold,iid_test
29613,1,1,1.0,scaffold,iid_test
29614,1,1,1.0,scaffold,iid_test
29618,1,1,1.0,scaffold,iid_test
29684,1,1,1.0,scaffold,iid_test
29687,2,2,1.0,scaffold,iid_test
29699,1,1,1.0,scaffold,iid_test
29702,1,1,1.0,scaffold,iid_test
29704,1,1,1.0,scaffold,iid_test
29705,1,1,1.0,scaffold,iid_test
29712,1,1,1.0,scaffold,iid_test
29713,1,1,1.0,scaffold,iid_test
29727,1,1,1.0,scaffold,iid_test
29738,1,1,1.0,scaffold,iid_test
29750,1,1,1.0,scaffold,iid_test
29793,1,1,1.0,scaffold,iid_test
29823,1,1,1.0,scaffold,iid_test
29826,3,3,1.0,scaffold,iid_test
29830,1,1,1.0,scaffold,iid_test
29918,1,0,0.0,scaffold,iid_test
29930,1,1,1.0,scaffold,iid_test
30014,5,5,1.0,scaffold,iid_test
30021,1,1,1.0,scaffold,iid_test
30027,1,1,1.0,scaffold,iid_test
30030,1,1,1.0,scaffold,iid_test
30038,2,2,1.0,scaffold,iid_test
30095,1,1,1.0,scaffold,iid_test
30171,1,1,1.0,scaffold,iid_test
30192,1,1,1.0,scaffold,iid_test
30193,1,1,1.0,scaffold,iid_test
30250,1,1,1.0,scaffold,iid_test
30385,1,1,1.0,scaffold,iid_test
30386,1,0,0.0,scaffold,iid_test
30466,2,2,1.0,scaffold,iid_test
30472,1,1,1.0,scaffold,iid_test
30473,1,1,1.0,scaffold,iid_test
30474,1,1,1.0,scaffold,iid_test
30482,1,1,1.0,scaffold,iid_test
30484,2,2,1.0,scaffold,iid_test
30487,1,1,1.0,scaffold,iid_test
30495,1,1,1.0,scaffold,iid_test
30496,1,1,1.0,scaffold,iid_test
30503,1,1,1.0,scaffold,iid_test
30506,1,1,1.0,scaffold,iid_test
30527,1,0,0.0,scaffold,iid_test
30540,1,0,0.0,scaffold,iid_test
30550,1,0,0.0,scaffold,iid_test
30583,1,1,1.0,scaffold,iid_test
30596,1,1,1.0,scaffold,iid_test
30597,1,1,1.0,scaffold,iid_test
30608,1,0,0.0,scaffold,iid_test
30652,1,1,1.0,scaffold,iid_test
30680,1,1,1.0,scaffold,iid_test
30724,1,1,1.0,scaffold,iid_test
30725,2,2,1.0,scaffold,iid_test
30728,1,1,1.0,scaffold,iid_test
30739,2,2,1.0,scaffold,iid_test
30786,1,1,1.0,scaffold,iid_test
30787,1,1,1.0,scaffold,iid_test
30791,1,1,1.0,scaffold,iid_test
30803,3,3,1.0,scaffold,iid_test
30805,1,1,1.0,scaffold,iid_test
30809,1,1,1.0,scaffold,iid_test
30878,1,1,1.0,scaffold,iid_test
30891,1,1,1.0,scaffold,iid_test
30919,1,1,1.0,scaffold,iid_test
30920,1,1,1.0,scaffold,iid_test
30925,1,1,1.0,scaffold,iid_test
30926,1,1,1.0,scaffold,iid_test
30927,1,1,1.0,scaffold,iid_test
30930,1,1,1.0,scaffold,iid_test
30949,2,1,0.5,scaffold,iid_test
30951,1,0,0.0,scaffold,iid_test
30954,1,0,0.0,scaffold,iid_test
30979,1,1,1.0,scaffold,iid_test
30985,1,1,1.0,scaffold,iid_test
30997,1,1,1.0,scaffold,iid_test
31008,1,1,1.0,scaffold,iid_test
31012,1,1,1.0,scaffold,iid_test
31015,1,1,1.0,scaffold,iid_test
31034,2,2,1.0,scaffold,iid_test
31067,1,1,1.0,scaffold,iid_test
31068,1,1,1.0,scaffold,iid_test
31141,1,1,1.0,scaffold,iid_test
31179,2,2,1.0,scaffold,iid_test
31242,1,1,1.0,scaffold,iid_test
31267,1,1,1.0,scaffold,iid_test
31270,2,2,1.0,scaffold,iid_test
31274,2,2,1.0,scaffold,iid_test
31275,1,1,1.0,scaffold,iid_test
31278,1,1,1.0,scaffold,iid_test
31280,1,1,1.0,scaffold,iid_test
31289,1,1,1.0,scaffold,iid_test
31293,2,2,1.0,scaffold,iid_test
31314,1,1,1.0,scaffold,iid_test
31331,1,1,1.0,scaffold,iid_test
31336,1,1,1.0,scaffold,iid_test
31358,1,1,1.0,scaffold,iid_test
31359,1,1,1.0,scaffold,iid_test
31400,3,3,1.0,scaffold,iid_test
31401,1,1,1.0,scaffold,iid_test
31405,1,1,1.0,scaffold,iid_test
31407,1,1,1.0,scaffold,iid_test
31411,1,1,1.0,scaffold,iid_test
31419,3,3,1.0,scaffold,iid_test
31422,1,1,1.0,scaffold,iid_test
31469,1,1,1.0,scaffold,iid_test
31473,1,1,1.0,scaffold,iid_test
31479,1,1,1.0,scaffold,iid_test
31529,1,1,1.0,scaffold,iid_test
31532,4,4,1.0,scaffold,iid_test
31534,1,1,1.0,scaffold,iid_test
31535,1,1,1.0,scaffold,iid_test
31544,1,1,1.0,scaffold,iid_test
31545,2,2,1.0,scaffold,iid_test
31547,1,1,1.0,scaffold,iid_test
31615,1,1,1.0,scaffold,iid_test
31616,1,1,1.0,scaffold,iid_test
31618,1,1,1.0,scaffold,iid_test
31691,1,1,1.0,scaffold,iid_test
31693,1,1,1.0,scaffold,iid_test
31699,1,1,1.0,scaffold,iid_test
31762,1,1,1.0,scaffold,iid_test
31819,1,1,1.0,scaffold,iid_test
31853,1,1,1.0,scaffold,iid_test
31854,1,1,1.0,scaffold,iid_test
31855,1,1,1.0,scaffold,iid_test
31856,1,1,1.0,scaffold,iid_test
31857,1,1,1.0,scaffold,iid_test
31858,1,1,1.0,scaffold,iid_test
31889,1,1,1.0,scaffold,iid_test
31918,1,1,1.0,scaffold,iid_test
31919,1,1,1.0,scaffold,iid_test
31920,1,1,1.0,scaffold,iid_test
31999,3,3,1.0,scaffold,iid_test
32015,1,1,1.0,scaffold,iid_test
32057,1,1,1.0,scaffold,iid_test
32084,2,1,0.5,scaffold,iid_test
32097,1,1,1.0,scaffold,iid_test
32098,1,1,1.0,scaffold,iid_test
32107,1,1,1.0,scaffold,iid_test
32131,1,1,1.0,scaffold,iid_test
32135,2,2,1.0,scaffold,iid_test
32155,1,1,1.0,scaffold,iid_test
32219,1,1,1.0,scaffold,iid_test
32221,1,1,1.0,scaffold,iid_test
32223,4,4,1.0,scaffold,iid_test
32225,1,1,1.0,scaffold,iid_test
32253,3,3,1.0,scaffold,iid_test
32259,1,1,1.0,scaffold,iid_test
32278,1,1,1.0,scaffold,iid_test
32281,1,1,1.0,scaffold,iid_test
32286,1,1,1.0,scaffold,iid_test
32287,1,1,1.0,scaffold,iid_test
32295,1,1,1.0,scaffold,iid_test
32306,1,1,1.0,scaffold,iid_test
32357,1,1,1.0,scaffold,iid_test
32389,2,2,1.0,scaffold,iid_test
32390,2,2,1.0,scaffold,iid_test
32391,2,2,1.0,scaffold,iid_test
32395,1,1,1.0,scaffold,iid_test
32403,1,1,1.0,scaffold,iid_test
32444,1,1,1.0,scaffold,iid_test
32492,1,1,1.0,scaffold,iid_test
32520,1,1,1.0,scaffold,iid_test
32565,1,1,1.0,scaffold,iid_test
32569,1,1,1.0,scaffold,iid_test
32579,1,1,1.0,scaffold,iid_test
32695,1,1,1.0,scaffold,iid_test
32819,1,1,1.0,scaffold,iid_test
32849,1,1,1.0,scaffold,iid_test
32923,1,1,1.0,scaffold,iid_test
32977,1,1,1.0,scaffold,iid_test
32999,6,4,0.6666666666666666,scaffold,iid_test
33003,1,0,0.0,scaffold,iid_test
33004,2,1,0.5,scaffold,iid_test
33006,1,1,1.0,scaffold,iid_test
33010,1,1,1.0,scaffold,iid_test
33011,1,0,0.0,scaffold,iid_test
33012,1,1,1.0,scaffold,iid_test
33013,1,1,1.0,scaffold,iid_test
33014,1,0,0.0,scaffold,iid_test
33023,1,0,0.0,scaffold,iid_test
33027,1,0,0.0,scaffold,iid_test
33029,1,0,0.0,scaffold,iid_test
33031,1,1,1.0,scaffold,iid_test
33034,1,1,1.0,scaffold,iid_test
33035,1,1,1.0,scaffold,iid_test
33036,1,1,1.0,scaffold,iid_test
33037,1,1,1.0,scaffold,iid_test
33038,1,1,1.0,scaffold,iid_test
33039,1,1,1.0,scaffold,iid_test
33040,1,1,1.0,scaffold,iid_test
33043,1,1,1.0,scaffold,iid_test
33044,1,1,1.0,scaffold,iid_test
33049,1,1,1.0,scaffold,iid_test
33050,1,1,1.0,scaffold,iid_test
33052,1,1,1.0,scaffold,iid_test
33053,1,1,1.0,scaffold,iid_test
33102,1,1,1.0,scaffold,iid_test
33115,1,1,1.0,scaffold,iid_test
33127,1,1,1.0,scaffold,iid_test
33142,1,1,1.0,scaffold,iid_test
33186,1,1,1.0,scaffold,iid_test
33194,1,1,1.0,scaffold,iid_test
33195,1,1,1.0,scaffold,iid_test
33223,1,1,1.0,scaffold,iid_test
33236,1,0,0.0,scaffold,iid_test
33239,1,0,0.0,scaffold,iid_test
33245,1,0,0.0,scaffold,iid_test
33249,1,0,0.0,scaffold,iid_test
33271,1,1,1.0,scaffold,iid_test
33390,1,1,1.0,scaffold,iid_test
33463,1,1,1.0,scaffold,iid_test
33464,1,1,1.0,scaffold,iid_test
33465,2,2,1.0,scaffold,iid_test
33467,2,2,1.0,scaffold,iid_test
33511,1,1,1.0,scaffold,iid_test
33512,1,1,1.0,scaffold,iid_test
33517,2,2,1.0,scaffold,iid_test
33520,1,1,1.0,scaffold,iid_test
33523,1,1,1.0,scaffold,iid_test
33534,1,1,1.0,scaffold,iid_test
33535,1,1,1.0,scaffold,iid_test
33540,1,1,1.0,scaffold,iid_test
33557,6,6,1.0,scaffold,iid_test
33562,1,1,1.0,scaffold,iid_test
33564,2,2,1.0,scaffold,iid_test
33565,2,2,1.0,scaffold,iid_test
33566,1,1,1.0,scaffold,iid_test
33574,1,1,1.0,scaffold,iid_test
33585,1,1,1.0,scaffold,iid_test
33635,1,1,1.0,scaffold,iid_test
33663,2,2,1.0,scaffold,iid_test
33704,1,1,1.0,scaffold,iid_test
33791,1,1,1.0,scaffold,iid_test
33818,1,1,1.0,scaffold,iid_test
33819,1,1,1.0,scaffold,iid_test
33821,1,1,1.0,scaffold,iid_test
33913,1,1,1.0,scaffold,iid_test
33944,1,1,1.0,scaffold,iid_test
33952,1,1,1.0,scaffold,iid_test
33953,11,11,1.0,scaffold,iid_test
33969,1,1,1.0,scaffold,iid_test
33990,1,1,1.0,scaffold,iid_test
34037,1,1,1.0,scaffold,iid_test
34044,1,1,1.0,scaffold,iid_test
34067,2,2,1.0,scaffold,iid_test
34068,2,2,1.0,scaffold,iid_test
34069,1,1,1.0,scaffold,iid_test
34070,1,1,1.0,scaffold,iid_test
34093,1,1,1.0,scaffold,iid_test
34096,1,1,1.0,scaffold,iid_test
34101,1,1,1.0,scaffold,iid_test
34105,2,2,1.0,scaffold,iid_test
34109,1,1,1.0,scaffold,iid_test
34110,2,2,1.0,scaffold,iid_test
34111,2,2,1.0,scaffold,iid_test
34113,1,1,1.0,scaffold,iid_test
34116,1,1,1.0,scaffold,iid_test
34119,1,1,1.0,scaffold,iid_test
34122,2,2,1.0,scaffold,iid_test
34126,1,1,1.0,scaffold,iid_test
34140,1,1,1.0,scaffold,iid_test
34143,1,1,1.0,scaffold,iid_test
34148,2,2,1.0,scaffold,iid_test
34149,1,1,1.0,scaffold,iid_test
34153,1,1,1.0,scaffold,iid_test
34156,1,1,1.0,scaffold,iid_test
34162,2,2,1.0,scaffold,iid_test
34165,1,1,1.0,scaffold,iid_test
34166,1,1,1.0,scaffold,iid_test
34169,1,1,1.0,scaffold,iid_test
34173,1,1,1.0,scaffold,iid_test
34183,1,1,1.0,scaffold,iid_test
34188,1,1,1.0,scaffold,iid_test
34200,1,1,1.0,scaffold,iid_test
34204,1,1,1.0,scaffold,iid_test
34212,2,2,1.0,scaffold,iid_test
34216,1,1,1.0,scaffold,iid_test
34223,1,1,1.0,scaffold,iid_test
34244,1,1,1.0,scaffold,iid_test
34280,2,2,1.0,scaffold,iid_test
34322,1,1,1.0,scaffold,iid_test
34323,1,0,0.0,scaffold,iid_test
34324,1,1,1.0,scaffold,iid_test
34337,1,1,1.0,scaffold,iid_test
34340,1,1,1.0,scaffold,iid_test
34357,1,1,1.0,scaffold,iid_test
34383,1,1,1.0,scaffold,iid_test
34384,1,1,1.0,scaffold,iid_test
34391,1,1,1.0,scaffold,iid_test
34404,2,2,1.0,scaffold,iid_test
34405,1,1,1.0,scaffold,iid_test
34415,1,1,1.0,scaffold,iid_test
34417,1,1,1.0,scaffold,iid_test
34439,1,1,1.0,scaffold,iid_test
34440,2,2,1.0,scaffold,iid_test
34449,1,1,1.0,scaffold,iid_test
34450,1,1,1.0,scaffold,iid_test
34453,1,1,1.0,scaffold,iid_test
34462,1,1,1.0,scaffold,iid_test
34463,1,1,1.0,scaffold,iid_test
34475,1,1,1.0,scaffold,iid_test
34494,1,1,1.0,scaffold,iid_test
34519,1,1,1.0,scaffold,iid_test
34555,1,1,1.0,scaffold,iid_test
34558,1,1,1.0,scaffold,iid_test
34560,1,1,1.0,scaffold,iid_test
34576,2,2,1.0,scaffold,iid_test
34585,1,1,1.0,scaffold,iid_test
34590,1,1,1.0,scaffold,iid_test
34592,1,1,1.0,scaffold,iid_test
34593,1,1,1.0,scaffold,iid_test
34640,1,1,1.0,scaffold,iid_test
34647,1,1,1.0,scaffold,iid_test
34658,1,1,1.0,scaffold,iid_test
34675,1,1,1.0,scaffold,iid_test
34704,1,1,1.0,scaffold,iid_test
34719,1,1,1.0,scaffold,iid_test
34734,1,1,1.0,scaffold,iid_test
34907,2,0,0.0,scaffold,iid_test
34921,1,0,0.0,scaffold,iid_test
34923,1,1,1.0,scaffold,iid_test
34931,1,1,1.0,scaffold,iid_test
34936,1,1,1.0,scaffold,iid_test
34988,2,2,1.0,scaffold,iid_test
35004,2,2,1.0,scaffold,iid_test
35032,1,1,1.0,scaffold,iid_test
35066,1,1,1.0,scaffold,iid_test
35070,1,1,1.0,scaffold,iid_test
35073,1,1,1.0,scaffold,iid_test
35112,1,1,1.0,scaffold,iid_test
35113,1,1,1.0,scaffold,iid_test
35114,1,1,1.0,scaffold,iid_test
35115,1,1,1.0,scaffold,iid_test
35130,1,1,1.0,scaffold,iid_test
35133,2,0,0.0,scaffold,iid_test
35138,1,1,1.0,scaffold,iid_test
35149,1,0,0.0,scaffold,iid_test
35221,4,4,1.0,scaffold,iid_test
35225,1,1,1.0,scaffold,iid_test
35226,1,1,1.0,scaffold,iid_test
35229,1,1,1.0,scaffold,iid_test
35230,1,1,1.0,scaffold,iid_test
35233,1,1,1.0,scaffold,iid_test
35248,6,6,1.0,scaffold,iid_test
35305,1,1,1.0,scaffold,iid_test
35318,1,0,0.0,scaffold,iid_test
35343,2,2,1.0,scaffold,iid_test
35355,1,1,1.0,scaffold,iid_test
35357,1,1,1.0,scaffold,iid_test
35365,1,1,1.0,scaffold,iid_test
35407,1,1,1.0,scaffold,iid_test
35409,1,1,1.0,scaffold,iid_test
35466,2,2,1.0,scaffold,iid_test
35504,1,1,1.0,scaffold,iid_test
35506,1,1,1.0,scaffold,iid_test
108,12,12,1.0,scaffold,iid_test
173,2,2,1.0,scaffold,iid_test
245,1,1,1.0,scaffold,iid_test
249,1,1,1.0,scaffold,iid_test
316,1,0,0.0,scaffold,iid_test
359,1,1,1.0,scaffold,iid_test
395,1,1,1.0,scaffold,iid_test
461,1,1,1.0,scaffold,iid_test
466,1,1,1.0,scaffold,iid_test
502,1,1,1.0,scaffold,iid_test
623,1,1,1.0,scaffold,iid_test
624,1,1,1.0,scaffold,iid_test
632,1,1,1.0,scaffold,iid_test
727,1,0,0.0,scaffold,iid_test
754,1,1,1.0,scaffold,iid_test
758,1,1,1.0,scaffold,iid_test
764,1,1,1.0,scaffold,iid_test
862,1,1,1.0,scaffold,iid_test
870,2,1,0.5,scaffold,iid_test
892,1,1,1.0,scaffold,iid_test
893,1,1,1.0,scaffold,iid_test
898,1,1,1.0,scaffold,iid_test
905,1,1,1.0,scaffold,iid_test
1028,1,1,1.0,scaffold,iid_test
1034,1,1,1.0,scaffold,iid_test
1043,1,1,1.0,scaffold,iid_test
1046,1,1,1.0,scaffold,iid_test
1054,1,1,1.0,scaffold,iid_test
1065,1,1,1.0,scaffold,iid_test
1066,1,1,1.0,scaffold,iid_test
1077,1,1,1.0,scaffold,iid_test
1117,1,1,1.0,scaffold,iid_test
1139,1,1,1.0,scaffold,iid_test
1141,1,1,1.0,scaffold,iid_test
1275,4,1,0.25,scaffold,iid_test
1277,1,0,0.0,scaffold,iid_test
1294,1,0,0.0,scaffold,iid_test
1308,1,1,1.0,scaffold,iid_test
1323,1,1,1.0,scaffold,iid_test
1338,7,7,1.0,scaffold,iid_test
1342,1,0,0.0,scaffold,iid_test
1343,2,2,1.0,scaffold,iid_test
1346,1,1,1.0,scaffold,iid_test
1347,1,1,1.0,scaffold,iid_test
1348,1,1,1.0,scaffold,iid_test
1355,1,1,1.0,scaffold,iid_test
1432,1,1,1.0,scaffold,iid_test
1435,1,1,1.0,scaffold,iid_test
1466,1,1,1.0,scaffold,iid_test
1585,10,10,1.0,scaffold,iid_test
1599,2,2,1.0,scaffold,iid_test
1601,2,2,1.0,scaffold,iid_test
1609,1,1,1.0,scaffold,iid_test
1613,1,1,1.0,scaffold,iid_test
1619,2,2,1.0,scaffold,iid_test
1626,1,1,1.0,scaffold,iid_test
1632,1,1,1.0,scaffold,iid_test
1633,1,1,1.0,scaffold,iid_test
1641,1,1,1.0,scaffold,iid_test
1642,1,1,1.0,scaffold,iid_test
1645,1,1,1.0,scaffold,iid_test
1652,1,1,1.0,scaffold,iid_test
1682,1,1,1.0,scaffold,iid_test
1683,1,1,1.0,scaffold,iid_test
1690,2,2,1.0,scaffold,iid_test
1694,1,1,1.0,scaffold,iid_test
1695,1,1,1.0,scaffold,iid_test
1697,1,1,1.0,scaffold,iid_test
1698,1,1,1.0,scaffold,iid_test
1704,2,2,1.0,scaffold,iid_test
1705,1,1,1.0,scaffold,iid_test
1709,2,2,1.0,scaffold,iid_test
1710,1,1,1.0,scaffold,iid_test
1764,2,2,1.0,scaffold,iid_test
1768,1,1,1.0,scaffold,iid_test
1823,1,1,1.0,scaffold,iid_test
1864,1,1,1.0,scaffold,iid_test
1871,10,10,1.0,scaffold,iid_test
1873,1,1,1.0,scaffold,iid_test
1874,1,1,1.0,scaffold,iid_test
1877,1,1,1.0,scaffold,iid_test
1922,1,1,1.0,scaffold,iid_test
1926,1,1,1.0,scaffold,iid_test
1931,1,1,1.0,scaffold,iid_test
1936,1,1,1.0,scaffold,iid_test
1946,4,4,1.0,scaffold,iid_test
1957,1,1,1.0,scaffold,iid_test
1980,1,1,1.0,scaffold,iid_test
2075,1,1,1.0,scaffold,iid_test
2078,1,1,1.0,scaffold,iid_test
2086,1,1,1.0,scaffold,iid_test
2170,1,0,0.0,scaffold,iid_test
2175,1,1,1.0,scaffold,iid_test
2219,2,2,1.0,scaffold,iid_test
2233,1,1,1.0,scaffold,iid_test
2238,1,1,1.0,scaffold,iid_test
2296,1,1,1.0,scaffold,iid_test
2328,2,1,0.5,scaffold,iid_test
2329,1,1,1.0,scaffold,iid_test
2336,1,1,1.0,scaffold,iid_test
2340,1,1,1.0,scaffold,iid_test
2342,1,1,1.0,scaffold,iid_test
2352,1,1,1.0,scaffold,iid_test
2372,1,1,1.0,scaffold,iid_test
2390,1,1,1.0,scaffold,iid_test
2391,1,1,1.0,scaffold,iid_test
2398,1,1,1.0,scaffold,iid_test
2399,1,1,1.0,scaffold,iid_test
2400,1,1,1.0,scaffold,iid_test
2401,1,1,1.0,scaffold,iid_test
2402,1,1,1.0,scaffold,iid_test
2424,1,1,1.0,scaffold,iid_test
2425,1,1,1.0,scaffold,iid_test
2426,1,1,1.0,scaffold,iid_test
2428,1,1,1.0,scaffold,iid_test
2580,1,1,1.0,scaffold,iid_test
2581,1,1,1.0,scaffold,iid_test
2633,9,9,1.0,scaffold,iid_test
2646,2,2,1.0,scaffold,iid_test
2652,1,1,1.0,scaffold,iid_test
2688,1,1,1.0,scaffold,iid_test
2699,1,1,1.0,scaffold,iid_test
2708,5,5,1.0,scaffold,iid_test
2739,1,1,1.0,scaffold,iid_test
2751,1,1,1.0,scaffold,iid_test
2780,1,1,1.0,scaffold,iid_test
2790,1,0,0.0,scaffold,iid_test
2795,1,1,1.0,scaffold,iid_test
2826,1,1,1.0,scaffold,iid_test
2850,2,0,0.0,scaffold,iid_test
2864,1,1,1.0,scaffold,iid_test
2869,1,0,0.0,scaffold,iid_test
2882,1,0,0.0,scaffold,iid_test
2890,2,1,0.5,scaffold,iid_test
2965,1,0,0.0,scaffold,iid_test
2978,1,1,1.0,scaffold,iid_test
2984,1,1,1.0,scaffold,iid_test
2989,4,4,1.0,scaffold,iid_test
2991,1,1,1.0,scaffold,iid_test
2993,1,1,1.0,scaffold,iid_test
2994,2,2,1.0,scaffold,iid_test
3012,1,1,1.0,scaffold,iid_test
3023,1,1,1.0,scaffold,iid_test
3024,1,1,1.0,scaffold,iid_test
3026,2,2,1.0,scaffold,iid_test
3027,2,2,1.0,scaffold,iid_test
3039,1,1,1.0,scaffold,iid_test
3044,11,11,1.0,scaffold,iid_test
3049,6,6,1.0,scaffold,iid_test
3172,1,1,1.0,scaffold,iid_test
3216,1,1,1.0,scaffold,iid_test
3220,1,1,1.0,scaffold,iid_test
3222,1,1,1.0,scaffold,iid_test
3237,1,1,1.0,scaffold,iid_test
3252,3,3,1.0,scaffold,iid_test
3262,1,1,1.0,scaffold,iid_test
3263,1,0,0.0,scaffold,iid_test
3264,1,0,0.0,scaffold,iid_test
3286,1,1,1.0,scaffold,iid_test
3294,1,1,1.0,scaffold,iid_test
3296,1,1,1.0,scaffold,iid_test
3297,1,1,1.0,scaffold,iid_test
3315,1,1,1.0,scaffold,iid_test
3383,1,0,0.0,scaffold,iid_test
3384,1,0,0.0,scaffold,iid_test
3389,1,0,0.0,scaffold,iid_test
3397,1,0,0.0,scaffold,iid_test
3466,1,1,1.0,scaffold,iid_test
3490,1,1,1.0,scaffold,iid_test
3516,4,4,1.0,scaffold,iid_test
3561,1,1,1.0,scaffold,iid_test
3589,1,1,1.0,scaffold,iid_test
3602,1,1,1.0,scaffold,iid_test
3628,1,1,1.0,scaffold,iid_test
3650,1,1,1.0,scaffold,iid_test
3661,1,1,1.0,scaffold,iid_test
3678,1,1,1.0,scaffold,iid_test
3693,1,1,1.0,scaffold,iid_test
3701,1,1,1.0,scaffold,iid_test
3704,1,1,1.0,scaffold,iid_test
3709,2,2,1.0,scaffold,iid_test
3821,1,0,0.0,scaffold,iid_test
3854,1,1,1.0,scaffold,iid_test
3855,1,1,1.0,scaffold,iid_test
3869,2,2,1.0,scaffold,iid_test
3870,1,1,1.0,scaffold,iid_test
3871,1,1,1.0,scaffold,iid_test
3872,1,1,1.0,scaffold,iid_test
3885,1,0,0.0,scaffold,iid_test
3896,1,1,1.0,scaffold,iid_test
4004,1,1,1.0,scaffold,iid_test
4058,1,0,0.0,scaffold,iid_test
4061,1,0,0.0,scaffold,iid_test
4121,1,1,1.0,scaffold,iid_test
4190,1,1,1.0,scaffold,iid_test
4191,1,1,1.0,scaffold,iid_test
4226,2,2,1.0,scaffold,iid_test
4229,1,1,1.0,scaffold,iid_test
4233,1,1,1.0,scaffold,iid_test
4236,1,1,1.0,scaffold,iid_test
4257,1,0,0.0,scaffold,iid_test
4288,2,1,0.5,scaffold,iid_test
4289,1,0,0.0,scaffold,iid_test
4303,1,0,0.0,scaffold,iid_test
4333,1,1,1.0,scaffold,iid_test
4425,2,2,1.0,scaffold,iid_test
4508,1,1,1.0,scaffold,iid_test
4512,2,2,1.0,scaffold,iid_test
4517,1,1,1.0,scaffold,iid_test
4518,2,1,0.5,scaffold,iid_test
4519,1,1,1.0,scaffold,iid_test
4520,1,1,1.0,scaffold,iid_test
4566,1,1,1.0,scaffold,iid_test
4594,1,1,1.0,scaffold,iid_test
4595,1,1,1.0,scaffold,iid_test
4597,1,1,1.0,scaffold,iid_test
4598,1,1,1.0,scaffold,iid_test
4636,1,1,1.0,scaffold,iid_test
4638,1,1,1.0,scaffold,iid_test
4648,1,1,1.0,scaffold,iid_test
4650,1,1,1.0,scaffold,iid_test
4651,1,1,1.0,scaffold,iid_test
4667,1,0,0.0,scaffold,iid_test
4697,1,1,1.0,scaffold,iid_test
4737,6,1,0.16666666666666666,scaffold,iid_test
4741,2,0,0.0,scaffold,iid_test
4751,2,2,1.0,scaffold,iid_test
4752,2,2,1.0,scaffold,iid_test
4753,1,0,0.0,scaffold,iid_test
4823,1,1,1.0,scaffold,iid_test
4840,2,2,1.0,scaffold,iid_test
4841,1,1,1.0,scaffold,iid_test
4850,1,1,1.0,scaffold,iid_test
4873,1,1,1.0,scaffold,iid_test
4935,1,1,1.0,scaffold,iid_test
4943,1,1,1.0,scaffold,iid_test
